API,Well_Number,Symbol_Desc,Symbol,Reliab,Location_Source,Lat27,Long27,Lat83,Long83,Wellbore_Status,Last_Permit_Issued,Last_Permit_Operator_Number,Last_Permit_Operator,Last_Permit_Lease_Name,Total_Depth,Surface_Location,Abstract,Survey,Block,Section,Distance1,Direction1,Distance2,Direction2,Proration_Schedule,District,LeaseID,Operator_Number,Operator,Lease_Name,Field,Well_No,Well_Type,On_Schedule,plugDate,plugDepth,plugOperator,plugLeasename
43935908,4H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70644816,-97.37303863,32.70657981,-97.37333415,OPEN,715721,147715,CHESAPEAKE OPERATING INC.,DICK DAVIDSON,6991,Land,288,CONNER W D,,,679,S,2028,E,GAS,09,262971,842986,TEP BARNETT USA LLC,DICK DAVIDSON,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43935908,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.72371996,-97.36775004,32.72385102,-97.36804542,OPEN,715721,147715,CHESAPEAKE OPERATING INC.,DICK DAVIDSON,6991,Land,288,CONNER W D,,,679,S,2028,E,GAS,09,262971,842986,TEP BARNETT USA LLC,DICK DAVIDSON,NEWARK EAST (BARNETT SHALE),   4H ,PRODUCING,YES,,,,
43935938,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7208408,-97.41477763,32.72097165,-97.41507443,OPEN,716026,147715,CHESAPEAKE OPERATING INC.,TEE,7120,Land,1006,MC ENTIRE S H,,,9,W,846,S,GAS,09,265045,842986,TEP BARNETT USA LLC,TEE,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43935939,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.7208593,-97.41467998,32.72099015,-97.41497683,LOCATION,716027,147715,CHESAPEAKE OPERATING INC.,TEE,0,Land,1006,MC ENTIRE S H,,,39,W,853,S,,,,,,,,,,,,,,
43936001,5H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69175539,-97.41527763,32.69188731,-97.4155744,OPEN,717882,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,6886,Land,217,BBB&C RR CO,,,853,W,1719,S,GAS,09,266377,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43936001,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.68855996,-97.40305004,32.68869209,-97.40334643,OPEN,717882,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,6886,Land,217,BBB&C RR CO,,,853,W,1719,S,GAS,09,266377,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,NEWARK EAST (BARNETT SHALE),   5H ,PRODUCING,YES,,,,
43936002,16H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.69742897,-97.40804656,32.69756074,-97.40834319,LOCATION,717891,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,0,Land,217,BBB&C RR CO,,,853,W,1719,S,,,,,,,,,,,,,,
43936002,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68909961,-97.4031154,32.68923167,-97.40341183,LOCATION,717891,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,0,Land,217,BBB&C RR CO,,,853,W,1719,S,,,,,,,,,,,,,,
43936012,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.67545602,-97.39394193,32.67558861,-97.39423803,OPEN,718616,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF WEST,7037,Land,1092,MORGAN W J,,,655,E,593,S,GAS,09,263452,743223,SAGE NATURAL RESOURCES LLC,SOUTHCLIFF WEST,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936012,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.67367957,-97.38014398,32.67381235,-97.3804397,OPEN,718616,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF WEST,7037,Land,1092,MORGAN W J,,,655,E,593,S,GAS,09,263452,743223,SAGE NATURAL RESOURCES LLC,SOUTHCLIFF WEST,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936013,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.6823605,-97.38723922,32.6824929,-97.38753513,OPEN,718618,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,7033,Land,1092,MORGAN W J,,,650,E,602,S,GAS,09,263442,743223,SAGE NATURAL RESOURCES LLC,SOUTHCLIFF NORTH,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936013,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.67383672,-97.38042378,32.67396944,-97.38071951,OPEN,718618,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,7033,Land,1092,MORGAN W J,,,650,E,602,S,GAS,09,263442,743223,SAGE NATURAL RESOURCES LLC,SOUTHCLIFF NORTH,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936016,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.67367966,-97.38014337,32.67381245,-97.3804391,OPEN,718702,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF SOUTH,6987,Land,1092,MORGAN W J,,,660,E,584,S,GAS,09,263450,743223,SAGE NATURAL RESOURCES LLC,SOUTHCLIFF SOUTH,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936047,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.6977671,-97.41253109,32.6978988,-97.41282783,OPEN,719628,945936,XTO ENERGY INC.,LMRA WEST UNIT,6834,Land,160,BURKE E H,,,340,E,1335,N,GAS,09,265744,945936,XTO ENERGY INC.,LMRA WEST UNIT,NEWARK EAST (BARNETT SHALE),  16H ,PRODUCING,YES,,,,
43936048,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.6977671,-97.41249208,32.6978988,-97.41278883,OPEN,719630,945936,XTO ENERGY INC.,LMRA WEST UNIT,6743,Land,160,BURKE E H,,,328,E,1335,N,GAS,09,265122,945936,XTO ENERGY INC.,LMRA WEST UNIT,NEWARK EAST (BARNETT SHALE),  17H ,PRODUCING,YES,,,,
43936049,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69776711,-97.41245307,32.6978988,-97.41274983,OPEN,719635,945936,XTO ENERGY INC.,LMRA WEST UNIT,6826,Land,160,BURKE E H,,,1335,N,316,E,GAS,09,265311,945936,XTO ENERGY INC.,LMRA WEST UNIT,NEWARK EAST (BARNETT SHALE),  18H ,PRODUCING,YES,,,,
43936057,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69776712,-97.41241405,32.6978988,-97.41271073,OPEN,719674,945936,XTO ENERGY INC.,LMRA WEST UNIT,6742,Land,160,BURKE E H,,,304,E,1335,N,GAS,09,265337,945936,XTO ENERGY INC.,LMRA WEST UNIT,NEWARK EAST (BARNETT SHALE),   3H ,PRODUCING,YES,,,,
43936070,L7H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68792768,-97.4071619,32.68805979,-97.40745845000001,OPEN,720147,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,6823,Land,160,BURKE E H,,,1334,N,280,E,GAS,09,264047,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,NEWARK EAST (BARNETT SHALE),L  7H ,PRODUCING,YES,,,,
43936070,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69776988,-97.41233601,32.6979016,-97.41263272,OPEN,720147,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,6823,Land,160,BURKE E H,,,1334,N,280,E,GAS,09,264047,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS A UNIT,NEWARK EAST (BARNETT SHALE),L  7H ,PRODUCING,YES,,,,
43936104,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70507904,-97.37474996,32.70521065,-97.3750456,OPEN,720846,147715,CHESAPEAKE OPERATING INC.,STRUCTURAL STEEL,7109,Land,1033,MC CANNE T,,,226,N,1707,E,GAS,09,263651,842986,TEP BARNETT USA LLC,STRUCTURAL STEEL,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43936104,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69134889,-97.35831437,32.69148113,-97.35860947,OPEN,720846,147715,CHESAPEAKE OPERATING INC.,STRUCTURAL STEEL,7109,Land,1033,MC CANNE T,,,226,N,1707,E,GAS,09,263651,842986,TEP BARNETT USA LLC,STRUCTURAL STEEL,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43936120,3H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68224754,-97.38819849,32.6823799,-97.38849446,LOCATION,721206,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,0,Land,1092,MORGAN W J,,,592,S,610,E,,,,,,,,,,,,,,
43936120,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.67367775,-97.37999773,32.67381055,-97.3802934,LOCATION,721206,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,0,Land,1092,MORGAN W J,,,592,S,610,E,,,,,,,,,,,,,,
43936122,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68213416,-97.38896026,32.6822666,-97.38925629,LOCATION,721193,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,0,Land,1092,MORGAN W J,,,600,S,605,E,,,,,,,,,,,,,,
43936122,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.67369984,-97.37998144,32.67383255,-97.3802771,LOCATION,721193,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,0,Land,1092,MORGAN W J,,,600,S,605,E,,,,,,,,,,,,,,
43936123,4H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68224683,-97.38726548,32.6823792,-97.38756144,LOCATION,721213,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,0,Land,1092,MORGAN W J,,,583,S,615,E,,,,,,,,,,,,,,
43936123,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.6736529,-97.38001402,32.67378565,-97.3803097,LOCATION,721213,882575,VANTAGE FORT WORTH ENERGY LLC,SOUTHCLIFF NORTH,0,Land,1092,MORGAN W J,,,583,S,615,E,,,,,,,,,,,,,,
43936129,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69776712,-97.41237504,32.6978988,-97.41267172,OPEN,721433,945936,XTO ENERGY INC.,LMRA MONT DEL B UNIT,6825,Land,160,BURKE E H,,,1335,N,292,E,GAS,09,265364,945936,XTO ENERGY INC.,LMRA MONT DEL B UNIT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936136,8H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69780116,-97.38696406,32.69793304,-97.38726005,OPEN,721699,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,6925,Land,217,BBB&C RR CO,,,871,W,1702,S,GAS,09,266380,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,NEWARK EAST (BARNETT SHALE),   8H ,PRODUCING,YES,,,,
43936136,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68905291,-97.4030562,32.68918497,-97.40335263,OPEN,721699,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,6925,Land,217,BBB&C RR CO,,,871,W,1702,S,GAS,09,266380,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,NEWARK EAST (BARNETT SHALE),   8H ,PRODUCING,YES,,,,
43936159,10H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69967904,-97.3914706,32.69981075,-97.39176669,OPEN,722346,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,6912,Land,217,BBB&C RR CO,,,1731,S,875,W,GAS,09,266183,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,NEWARK EAST (BARNETT SHALE),  10H ,TEMP ABANDONED,YES,,,,
43936159,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68913263,-97.40304436,32.68926467,-97.40334083,OPEN,722346,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,6912,Land,217,BBB&C RR CO,,,1731,S,875,W,GAS,09,266183,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,NEWARK EAST (BARNETT SHALE),  10H ,TEMP ABANDONED,YES,,,,
43936163,25H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69812542,-97.38833506,32.69825722,-97.3886311,OPEN,722422,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,6876,Land,217,BBB&C RR CO,,,873,W,1717,S,GAS,09,266184,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,NEWARK EAST (BARNETT SHALE),  25H ,PRODUCING,YES,,,,
43936163,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68909415,-97.4030503,32.68922627,-97.40334673,OPEN,722422,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,6876,Land,217,BBB&C RR CO,,,873,W,1717,S,GAS,09,266184,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS B UNIT,NEWARK EAST (BARNETT SHALE),  25H ,PRODUCING,YES,,,,
43936173,S6HE,Permitted Location,2,40,Operator reported location - Distances and Plat,32.68549145,-97.3619772,32.68562392,-97.36227237,LOCATION,722694,147715,CHESAPEAKE OPERATING INC.,THORNTON,0,Land,1438,SUTHERLAND E,,,1311,E,665,S,,,,,,,,,,,,,,
43936173,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.69390756,-97.35700116,32.69403975,-97.35729624,LOCATION,722694,147715,CHESAPEAKE OPERATING INC.,THORNTON,0,Land,1438,SUTHERLAND E,,,1311,E,665,S,,,,,,,,,,,,,,
43936378,7H,Permitted Location,2,55,Coordinates - Operator reported,32.73137396,-97.37370804,32.73150471,-97.37400361,LOCATION,727577,147715,CHESAPEAKE OPERATING INC.,PEARSON,0,Land,288,CONNER W D,,,1955,E,663,S,,,,,,,,,,,,,,
43936378,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.72367496,-97.36751204,32.72380602,-97.36780741,LOCATION,727577,147715,CHESAPEAKE OPERATING INC.,PEARSON,0,Land,288,CONNER W D,,,1955,E,663,S,,,,,,,,,,,,,,
43936392,2H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.7179545,-97.36505444,32.71808574,-97.36534973,LOCATION,727758,147715,CHESAPEAKE OPERATING INC.,UNIVERSITY WEST,0,Land,288,CONNER W D,,,614,S,2379,E,,,,,,,,,,,,,,
43936392,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.72368992,-97.36765879,32.72382092,-97.36795422,LOCATION,727758,147715,CHESAPEAKE OPERATING INC.,UNIVERSITY WEST,0,Land,288,CONNER W D,,,614,S,2379,E,,,,,,,,,,,,,,
43936394,3H,Permitted Location,2,55,Coordinates - Operator reported,32.72144874,-97.36457539,32.72157982,-97.36487072,LOCATION,727759,147715,CHESAPEAKE OPERATING INC.,UNIVERSITY WEST,0,Land,288,CONNER W D,,,611,S,2365,E,,,,,,,,,,,,,,
43936394,,Horizontal Drainhole,86,,Coordinates - Operator reported,32.72369163,-97.36760838,32.72382262,-97.36790382,LOCATION,727759,147715,CHESAPEAKE OPERATING INC.,UNIVERSITY WEST,0,Land,288,CONNER W D,,,611,S,2365,E,,,,,,,,,,,,,,
43936484,26H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69712934,-97.38477181,32.69726118,-97.38506769,OPEN,730824,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6975,Land,217,BBB&C RR CO,,,1687,S,869,W,GAS,09,266194,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  26H ,PRODUCING,YES,,,,
43936484,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68901167,-97.4030621,32.68914377,-97.40335853,OPEN,730824,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6975,Land,217,BBB&C RR CO,,,1687,S,869,W,GAS,09,266194,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  26H ,PRODUCING,YES,,,,
43936485,29H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69147308,-97.38108429,32.6916052,-97.38138006,OPEN,730826,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6957,Land,217,BBB&C RR CO,,,1642,S,864,W,GAS,09,266378,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  29H ,PRODUCING,YES,,,,
43936485,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68888795,-97.40307654,32.68902008,-97.40337293,OPEN,730826,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6957,Land,217,BBB&C RR CO,,,1642,S,864,W,GAS,09,266378,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  29H ,PRODUCING,YES,,,,
43936496,27H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69666119,-97.38092923,32.69679312,-97.38122497,OPEN,730983,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6938,Land,217,BBB&C RR CO,,,867,W,1672,S,GAS,09,266185,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  27H ,PRODUCING,YES,,,,
43936496,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68897043,-97.40306799999999,32.68910248,-97.40336443,OPEN,730983,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6938,Land,217,BBB&C RR CO,,,867,W,1672,S,GAS,09,266185,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  27H ,PRODUCING,YES,,,,
43936512,28H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69252851,-97.38087584,32.69266057,-97.38117156,OPEN,731467,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6947,Land,217,BBB&C RR CO,,,865,W,1657,S,GAS,09,266187,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  28H ,PRODUCING,YES,,,,
43936512,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68892919,-97.40307389,32.68906128,-97.40337033,OPEN,731467,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,6947,Land,217,BBB&C RR CO,,,865,W,1657,S,GAS,09,266187,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS C UNIT,NEWARK EAST (BARNETT SHALE),  28H ,PRODUCING,YES,,,,
43936513,9H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68904494,-97.38101637,32.68917709,-97.38131216,OPEN,731481,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6943,Land,217,BBB&C RR CO,,,907,W,1500,S,GAS,09,267059,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),   9H ,PRODUCING,YES,,,,
43936513,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68849767,-97.40293104,32.68862979,-97.40322742,OPEN,731481,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6943,Land,217,BBB&C RR CO,,,907,W,1500,S,GAS,09,267059,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),   9H ,PRODUCING,YES,,,,
43936524,31H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68612651,-97.38676041,32.68625877,-97.38705633,OPEN,731707,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6895,Land,217,BBB&C RR CO,,,904,W,1481,S,GAS,09,266381,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  31H ,PRODUCING,YES,,,,
43936524,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68844543,-97.40294003,32.6885775,-97.40323642,OPEN,731707,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6895,Land,217,BBB&C RR CO,,,904,W,1481,S,GAS,09,266381,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  31H ,PRODUCING,YES,,,,
43936526,30H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68996937,-97.38107744,32.69010156,-97.38137316,OPEN,731770,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6921,Land,217,BBB&C RR CO,,,892,W,1502,S,GAS,09,267060,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  30H ,PRODUCING,YES,,,,
43936526,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68850314,-97.40297988,32.68863519,-97.40327632,OPEN,731770,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6921,Land,217,BBB&C RR CO,,,892,W,1502,S,GAS,09,267060,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  30H ,PRODUCING,YES,,,,
43936527,32H,Gas Well,5,40,Operator reported location - Distances and Plat,32.68432365,-97.38622847,32.68445603,-97.38652441,OPEN,731774,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6948,Land,217,BBB&C RR CO,,,889,W,1483,S,GAS,09,267800,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  32H ,PRODUCING,YES,,,,
43936527,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68845091,-97.40298887,32.68858299,-97.40328532,OPEN,731774,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,6948,Land,217,BBB&C RR CO,,,889,W,1483,S,GAS,09,267800,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS D UNIT,NEWARK EAST (BARNETT SHALE),  32H ,PRODUCING,YES,,,,
43936544,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68845638,-97.40303771,32.68858849,-97.40333413,OPEN,732575,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,6851,Land,217,BBB&C RR CO,,,874,W,1485,S,GAS,09,267066,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,NEWARK EAST (BARNETT SHALE),  11H ,PRODUCING,YES,,,,
43936545,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.68850862,-97.40302873,32.68864069,-97.40332513,OPEN,732580,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,3938,Land,217,BBB&C RR CO,,,877,W,1504,S,GAS,09,267065,945936,XTO ENERGY INC.,EDWARDS RIVERHILLS MONT DEL UNIT,NEWARK EAST (BARNETT SHALE),  35H ,PRODUCING,YES,,,,
43936578,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.72077675,-97.41482346,32.72090755,-97.41512033,LOCATION,734113,147715,CHESAPEAKE OPERATING INC.,MULLIGAN,0,Land,256,COVINGTON HRS H,,,5,E,201,N,,,,,,,,,,,,,,
43936583,1H,Gas Well,5,40,Operator reported location - Distances and Plat,32.73334943,-97.4083714,32.73347983,-97.40866806,OPEN,735097,147715,CHESAPEAKE OPERATING INC.,DRIVER TRT,6972,Land,1202,PATE P,,,787,S,2785,E,GAS,09,267342,842986,TEP BARNETT USA LLC,DRIVER TRT,NEWARK EAST (BARNETT SHALE),   1H ,PRODUCING,YES,,,,
43936584,2H,Canceled / Abandoned Location,9,40,Operator reported location - Distances and Plat,32.73426983,-97.40949091,32.73440019,-97.4097876,LOCATION,735145,147715,CHESAPEAKE OPERATING INC.,DRIVER TRT,0,Land,1202,PATE P,,,787,S,2815,E,,,,,,,,,,,,,,
43936671,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.73357909,-97.36735512,32.73370977,-97.36765053,OPEN,745790,945936,XTO ENERGY INC.,FOREST PARK C UNIT,6949,Land,1402,SHIELDS G,,,2709,W,837,N,GAS,09,268212,945936,XTO ENERGY INC.,FOREST PARK C UNIT,NEWARK EAST (BARNETT SHALE),   2H ,TEMP ABANDONED,YES,,,,
43936687,8H,Permitted Location,2,40,Operator reported location - Distances and Plat,32.70633058,-97.39810417,32.70646207,-97.39840051,LOCATION,747664,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST A UNIT,0,Land,824,INMAN S C,,,1318,W,2033,S,,,,,,,,,,,,,,
43936687,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.71460883,-97.39063652,32.71474001,-97.39093259,LOCATION,747664,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST A UNIT,0,Land,824,INMAN S C,,,1318,W,2033,S,,,,,,,,,,,,,,
43936690,6H,Permitted Location,2,55,Coordinates - Operator reported,32.70878154,-97.40023334,32.70891287,-97.40052967,LOCATION,747657,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST A UNIT,0,Land,824,INMAN S C,,,1313,W,2044,S,,,,,,,,,,,,,,
43936690,,Horizontal Drainhole,86,,Operator reported location - Distances and Plat,32.71463907,-97.39065284,32.71477031,-97.3909489,LOCATION,747657,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST A UNIT,0,Land,824,INMAN S C,,,1313,W,2044,S,,,,,,,,,,,,,,
43936693,2H,Gas Well,5,40,Operator reported location - Distances and Plat,32.70472052,-97.34202423,32.70485235,-97.34231881,OPEN,749193,945936,XTO ENERGY INC.,PAGE STREET B UNIT,7131,Land,463,ELLIS J N,,,1598,S,1098,E,GAS,09,274596,945936,XTO ENERGY INC.,PAGE STREET B UNIT,NEWARK EAST (BARNETT SHALE),   2H ,PRODUCING,YES,,,,
43936701,17H,Gas Well,5,40,Operator reported location - Distances and Plat,32.69936375,-97.38074518,32.69949562,-97.38104097,OPEN,749623,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST C UNIT,6917,Land,824,INMAN S C,,,1344,W,1988,S,GAS,09,274614,945936,XTO ENERGY INC.,EDWARDS CLEAR FORK EAST C UNIT,NEWARK EAST (BARNETT SHALE),  17H ,PRODUCING,YES,,,,
